jis,nameKana,nameKanji,pref,city,address1,address2,companyNum,oldNum,postOffice
1101,(ｶﾌﾞ) ﾆﾎﾝｹｲｻﾞｲｼﾝﾌﾞﾝｼﾔ ｻﾂﾎﾟﾛｼｼﾔ,株式会社　日本経済新聞社　札幌支社,北海道,札幌市中央区,北一条西,６丁目１－２アーバンネット札幌ビル２Ｆ,608621,60,札幌中央
1101,ｱｻﾋｼﾝﾌﾞﾝｼﾔ ﾎﾂｶｲﾄﾞｳｼｼﾔ,朝日新聞社　北海道支社,北海道,札幌市中央区,北二条西,１丁目１番地,608602,60,札幌中央
1101,ｲﾂﾊﾟﾝｻﾞｲﾀﾞﾝﾎｳｼﾞﾝ ｻﾂﾎﾟﾛｼｺｳﾂｳｼﾞｷﾞﾖｳｼﾝｺｳｺｳｼﾔ,一般財団法人　札幌市交通事業振興公社,北海道,札幌市中央区,大通西,５丁目地下鉄大通駅西側コンコース内,608614,60,札幌中央
1101,ｲﾄｳｸﾞﾐﾄﾞｹﾝ ｶﾌﾞｼｷｶﾞｲｼﾔ,伊藤組土建　（株）,北海道,札幌市中央区,北四条西,４丁目１番地,608554,60,札幌中央
1101,ｲﾄｳﾁﾕｳｼﾖｳｼﾞ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾎﾂｶｲﾄﾞｳｼｼﾔ,伊藤忠商事　（株）　北海道支社,北海道,札幌市中央区,北三条西,４丁目１番地第一生命ビル,608547,60,札幌中央
1101,ｲﾘﾖｳﾎｳｼﾞﾝ ｲｼﾞﾝｶｲ ﾅｶﾑﾗｷﾈﾝﾋﾞﾖｳｲﾝ,医療法人　医仁会　中村記念病院,北海道,札幌市中央区,南一条西,１４丁目,608570,60,札幌中央
1101,ｲﾜﾀﾁｻﾞｷｹﾝｾﾂ ｶﾌﾞｼｷｶﾞｲｼﾔ,岩田地崎建設　株式会社,北海道,札幌市中央区,北二条東,１７丁目２番地,608630,60,札幌中央
1101,ｳｼｵﾌﾞﾂｻﾝ ｶﾌﾞｼｷｶﾞｲｼﾔ,潮物産　株式会社,北海道,札幌市中央区,北一条東,９丁目９９番地１９,608540,60,札幌中央
1101,ｴ-ｱｲ-ｼﾞ-ｴｼﾞｿﾝｾｲﾒｲﾎｹﾝ ｶﾌﾞｼｷｶｲｼﾔ ﾎﾂｶｲﾄﾞｳｼﾞﾑｾﾝﾀ-,ＡＩＧエジソン生命保険　株式会社　北海道事務センター,北海道,札幌市中央区,北一条西,４丁目２－２札幌ノースプラザ１０Ｆ,608613,60,札幌中央
1101,ｴﾑｴﾑｴｽ ﾏﾝｼﾖﾝﾏﾈ-ｼﾞﾒﾝﾄｻ-ﾋﾞｽ ｶﾌﾞｼｷｶｲｼﾔ,エムエムエス　マンションマネージメントサービス　（株）,北海道,札幌市中央区,南一条西,４丁目２０番地,608537,60,札幌中央
1101,ｶ) ﾎﾂｶｲﾄﾞｳﾆｼﾞﾕｳｲﾂｾｲｷｿｳｺﾞｳｹﾝｷﾕｳｼﾖ,株式会社　北海道二十一世紀総合研究所,北海道,札幌市中央区,大通西,３丁目１１番地北洋ビル,608640,60,札幌中央
1101,ｶﾌﾞ ﾄｳｷﾕｳﾋﾔﾂｶﾃﾝ ｻﾂﾎﾟﾛﾃﾝ,株式会社　東急百貨店　札幌店,北海道,札幌市中央区,北四条西,２丁目１,608619,60,札幌中央
1101,ｶﾌﾞｼｷｶｲｼﾔ ﾆﾂｾﾝﾚﾝｴｽｺ-ﾄ,株式会社　ニッセンレンエスコート,北海道,札幌市中央区,南二条西,２丁目１３番地,608508,60,札幌中央
1101,ｶﾌﾞｼｷｶｲｼﾔ ﾎﾂｶｲﾄﾞｳﾆﾂｶﾝｽﾎﾟ-ﾂｼﾝﾌﾞﾝｼﾔ,株式会社　北海道日刊スポーツ新聞社,北海道,札幌市中央区,北三条東,３丁目１－３０,608521,60,札幌中央
1101,ｶﾌﾞｼｷｶｲｼﾔ ﾕｳﾁﾖｷﾞﾝｺｳ ｻﾂﾎﾟﾛｼﾃﾝ,株式会社　ゆうちょ銀行　札幌支店,北海道,札幌市中央区,北二条西,４丁目３番地,608797,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ｱﾘｽｼﾔ,（株）　亜璃西社,北海道,札幌市中央区,南二条西,５丁目メゾン本府７０１号,608637,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ｲﾝﾃﾘｼﾞｴﾝｽ,株式会社　インテリジェンス,北海道,札幌市中央区,北一条西,６丁目１番地２アーバンネット札幌ビル２Ｆ,608605,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ｴﾌｴﾑﾎﾂｶｲﾄﾞｳ,（株）　エフエム北海道,北海道,札幌市中央区,北一条西,２丁目１番地札幌時計台ビル,608532,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ｶﾝﾎﾟｾｲﾒｲ ｻﾂﾎﾟﾛｼﾃﾝ,株式会社　かんぽ生命　札幌支店,北海道,札幌市中央区,北二条西,４丁目３番地,608797,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ｶﾝﾎﾟｾｲﾒｲﾎｹﾝ ﾎﾂｶｲﾄﾞｳｴﾘｱﾎﾝﾌﾞ･ｻﾂﾎﾟﾛｼﾃﾝ･ｻﾂﾎﾟﾛﾍﾙﾌﾟﾃﾞｽｸ,株式会社　かんぽ生命保険　北海道エリア本部・札幌支店・札幌ヘルプデスク,北海道,札幌市中央区,北二条西,４丁目１番地札幌三井ＪＰビルディング７階,608534,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ｺﾐﾔﾏﾔ,株式会社　小宮山屋,北海道,札幌市中央区,南二条西,４丁目６,608568,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ｻﾂﾎﾟﾛﾏﾙｲﾐﾂｺｼ ｻﾂﾎﾟﾛﾐﾂｺｼ,株式会社　札幌丸井三越　札幌三越,北海道,札幌市中央区,南一条西,３丁目８,608666,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ｻﾂﾎﾟﾛﾏﾙｲﾐﾂｺｼ ﾏﾙｲｲﾏｲｻﾂﾎﾟﾛﾎﾝﾃﾝ,株式会社　札幌丸井三越　丸井今井札幌本店,北海道,札幌市中央区,南一条西,２丁目１１,608667,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ｼﾞｴ-ｼ-ﾋﾞ- ﾎﾂｶｲﾄﾞｳｼｼﾔ,株式会社　ジェーシービー　北海道支社,北海道,札幌市中央区,南一条西,１丁目１番地ＪＣＢ札幌東ビル,608623,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ｼﾞﾔﾂｸｽ ｻﾂﾎﾟﾛｼｼﾔ,株式会社　ジャックス　札幌支社,北海道,札幌市中央区,北一条西,６丁目１－２アーバンネット札幌ビル５Ｆ,608577,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ｽｽﾞｹﾝ,株式会社　スズケン,北海道,札幌市中央区,北十一条西,１９丁目３６番３５号,608533,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ｿﾜﾝ･ｴﾌ,（株）　ソワン・エフ,北海道,札幌市中央区,南一条西,１２丁目４番地扶洋第一ビル,608512,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾃｲｺｸﾃﾞ-ﾀﾊﾞﾝｸ ｻﾂﾎﾟﾛｼﾃﾝ,（株）　帝国データバンク　札幌支店,北海道,札幌市中央区,南二条西,９丁目１－１７,608536,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾃﾞﾝﾂｳﾎﾂｶｲﾄﾞｳ,株式会社　電通北海道,北海道,札幌市中央区,大通西,５丁目１１－１,608545,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾄｳｷﾕｳｺﾐﾕﾆﾃｲ- ﾎﾂｶｲﾄﾞｳｼﾃﾝ,株式会社　東急コミュニティー　北海道支店,北海道,札幌市中央区,北一条西,７丁目３北１条第一生命ビルディング２Ｆ,608515,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾄﾞｳｼﾝｻ-ﾋﾞｽｾﾝﾀ- ｵﾝﾄﾅｼﾞｷﾞﾖｳﾌﾞ,（株）　道新サービスセンター　オントナ事業部,北海道,札幌市中央区,大通西,１８丁目１道新西ビル,608620,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾆﾄﾘﾊﾟﾌﾞﾘﾂｸ,株式会社　ニトリパブリック,北海道,札幌市中央区,北一条東,１丁目２,608580,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾊﾟﾙｺ ｻﾂﾎﾟﾛﾃﾝ,株式会社　パルコ　札幌店,北海道,札幌市中央区,南一条西,３丁目,608502,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾌﾖｳｻｷﾅ,株式会社　フヨウサキナ,北海道,札幌市中央区,南一条西,１２丁目４番地扶洋第一ビル,608512,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾍﾞﾈﾂｾｺ-ﾎﾟﾚ-ｼﾖﾝ ﾎﾂｶｲﾄﾞｳｼﾞｷﾞﾖｳｼﾖ,（株）　ベネッセコーポレーション　北海道事業所,北海道,札幌市中央区,北五条西,２丁目ＪＲタワーオフィスプラザさっぽろ１３階,608687,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾍﾞﾈﾂｾｺ-ﾎﾟﾚ-ｼﾖﾝ ﾎﾂｶｲﾄﾞｳｼﾞｷﾞﾖｳｼﾖ,（株）　ベネッセコーポレーション　北海道事業所,北海道,札幌市中央区,北五条西,２丁目ＪＲタワーオフィスプラザさっぽろ１３階,608686,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾍﾞﾈﾂｾｺ-ﾎﾟﾚ-ｼﾖﾝ ﾎﾂｶｲﾄﾞｳｼﾞｷﾞﾖｳｼﾖ,（株）　ベネッセコーポレーション　北海道事業所,北海道,札幌市中央区,北五条西,２丁目ＪＲタワーオフィスプラザさっぽろ１３階,608688,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾎｸｾﾝ,株式会社　ほくせん,北海道,札幌市中央区,南二条西,１丁目３北専ビル,608565,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾎｸﾖｳｷﾞﾝｺｳ ﾎﾝﾃﾝ,株式会社　北洋銀行　本店,北海道,札幌市中央区,大通西,３丁目７番地（札幌中央郵便局私書箱第１２１号）,608661,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾎﾂｶｲﾄﾞｳｱﾙﾊﾞｲﾄｼﾞﾖｳﾎｳｼﾔ,（株）　北海道アルバイト情報社,北海道,札幌市中央区,南二条西,６丁目,608647,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾏｲﾆﾁｼﾝﾌﾞﾝ ﾎﾂｶｲﾄﾞｳｼｼﾔ,（株）　毎日新聞社　北海道支社,北海道,札幌市中央区,北四条西,６丁目１,608643,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾓﾛｵ,株式会社　モロオ,北海道,札幌市中央区,北三条西,１５丁目１－５０,608525,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾕｳﾁﾖｷﾞﾝｺｳ ﾄﾞｳｵｳﾁｲｷｾﾝﾀ-,株式会社　ゆうちょ銀行　道央地域センター,北海道,札幌市中央区,北二条西,４丁目３日本郵政グループ札幌ビル７Ｆ,608797,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾘｸﾙ-ﾄﾎﾂｶｲﾄﾞｳｼﾞﾔﾗﾝ,株式会社　リクルート北海道じゃらん,北海道,札幌市中央区,北二条西,１丁目１マルイト札幌ビル７Ｆ,608642,60,札幌中央
1101,ｶﾌﾞｼｷｶﾞｲｼﾔ ﾛｲｽﾞｺﾝﾌｴｸﾄ,株式会社　ロイズコンフェクト,北海道,札幌市中央区,大通西,５丁目１１番地１,608646,60,札幌中央
1101,ｷﾔﾉﾝﾏ-ｹﾃｲﾝｸﾞｼﾞﾔﾊﾟﾝ ｶﾌﾞｼｷｶﾞｲｼﾔ ｻﾂﾎﾟﾛｼﾃﾝ,キヤノンマーケティングジャパン　株式会社　札幌支店,北海道,札幌市中央区,北三条西,４丁目１－１日本生命札幌ビル２２Ｆ,608522,60,札幌中央
1101,ｹｲﾃﾞｲﾃﾞｲｱｲ ｶﾌﾞｼｷｶﾞｲｼﾔ,ＫＤＤＩ　株式会社,北海道,札幌市中央区,南一条東,６丁目２番５号,608767,60,札幌中央
1101,ｻﾂﾎﾟﾛｲｶﾀﾞｲｶﾞｸ,札幌医科大学,北海道,札幌市中央区,南一条西,１７丁目,608556,60,札幌中央
1101,ｻﾂﾎﾟﾛｲｶﾀﾞｲｶﾞｸﾌｿﾞｸﾋﾞﾖｳｲﾝ,札幌医科大学付属病院,北海道,札幌市中央区,南一条西,１６丁目２９１,608543,60,札幌中央
1101,ｻﾂﾎﾟﾛｶﾝｻｼﾂ,札幌監査室,北海道,札幌市中央区,北二条西,４丁目３番地,608796,60,札幌中央
1101,ｻﾂﾎﾟﾛｺｳｷﾖｳｼﾖｸｷﾞﾖｳｱﾝﾃｲｼﾖ ｻﾂﾎﾟﾛﾜｶﾓﾉﾊﾛ-ﾜ-ｸ,札幌公共職業安定所　札幌わかものハローワーク,北海道,札幌市中央区,北四条西,５丁目三井生命札幌共同ビル７Ｆ,608526,60,札幌中央
1101,ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸﾔｸｼﾖ,札幌市中央区役所,北海道,札幌市中央区,南三条西,１１丁目,608612,60,札幌中央
1101,ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｼｾﾞｲｼﾞﾑｼﾖ,札幌市中央市税事務所,北海道,札幌市中央区,北二条東,４丁目サッポロファクトリー２条館４階,608572,60,札幌中央
1101,ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｼｾﾞｲｼﾞﾑｼﾖ ｼﾐﾝｾﾞｲｶ,札幌市中央市税事務所　市民税課,北海道,札幌市中央区,北二条東,４丁目サッポロファクトリー２条館４階,608649,60,札幌中央
1101,ｻﾂﾎﾟﾛｼﾎｸﾌﾞｼｾﾞｲｼﾞﾑｼﾖ,札幌市北部市税事務所,北海道,札幌市中央区,北四条西,５丁目アスティ４５－９階,608641,60,札幌中央
1101,ｻﾂﾎﾟﾛｼﾔｸｼﾖ,札幌市役所,北海道,札幌市中央区,北一条西,２丁目,608611,60,札幌中央
1101,ｻﾂﾎﾟﾛｼﾖｳｺｳｶｲｷﾞｼﾖ,札幌商工会議所,北海道,札幌市中央区,北一条西,２丁目経済センタービル,608610,60,札幌中央
1101,ｻﾂﾎﾟﾛﾁﾕｳｵｳｼﾝﾖｳｸﾐｱｲ,札幌中央信用組合,北海道,札幌市中央区,南二条西,２丁目１２,608513,60,札幌中央
1101,ｻﾂﾎﾟﾛﾆﾂｻﾝｼﾞﾄﾞｳｼﾔ ｶﾌﾞｼｷｶﾞｲｼﾔ,札幌日産自動車　株式会社,北海道,札幌市中央区,大通西,１７丁目１番地２３,608523,60,札幌中央
1101,ｻﾂﾎﾟﾛﾋﾞ-ﾙ ｶﾌﾞｼｷｶｲｼﾔ ﾎﾂｶｲﾄﾞｳﾎﾝｼﾔ,サッポロビール　株式会社　北海道本社,北海道,札幌市中央区,北一条東,４丁目８番地１,608606,60,札幌中央
1101,ｻﾂﾎﾟﾛﾋﾞ-ﾙ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾎﾂｶｲﾄﾞｳﾎﾝﾌﾞ,サッポロビール　株式会社　北海道本部,北海道,札幌市中央区,北一条東,４丁目８－１,608606,60,札幌中央
1101,ｻﾂﾎﾟﾛﾋﾞｼﾞﾈｽｵﾝﾃﾞﾏﾝﾄﾞ ｽﾏｲﾙﾎﾟｽﾄ,札幌ビジネスオンデマンド　スマイルポスト,北海道,札幌市中央区,北二条西,２丁目４マルホビル８０３（８Ｆ）,608584,60,札幌中央
1101,ｻﾂﾎﾟﾛﾌﾄﾞｳｻﾝｶｲﾊﾂ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾎﾂｶｲﾄﾞｳｼﾞｷﾞﾖｳﾎﾝﾌﾞ,サッポロ不動産開発　株式会社　北海道事業本部,北海道,札幌市中央区,北二条東,４丁目１番地２,608546,60,札幌中央
1101,ｻﾂﾎﾟﾛﾌﾟﾘﾝｽﾎﾃﾙ,札幌プリンスホテル,北海道,札幌市中央区,南二条西,１１丁目,608615,60,札幌中央
1101,ｻﾂﾎﾟﾛﾐﾂｲﾌﾄﾞｳｻﾝﾊﾝﾊﾞｲ ｶﾌﾞｼｷｶﾞｲｼﾔ,札幌三井不動産販売　（株）,北海道,札幌市中央区,北三条西,３丁目２番地札幌北三条ビル,608548,60,札幌中央
1101,ｻﾂﾎﾟﾛﾗ-ﾒﾝｷﾖｳﾜｺｸ,札幌らーめん共和国,北海道,札幌市中央区,北五条西,２丁目ＪＲタワーオフィス１５階札幌駅総合開発内,608629,60,札幌中央
1101,ｻﾞｲﾀﾞﾝﾎｳｼﾞﾝ ｼﾖｳﾎﾞｳｼｹﾝｹﾝｷﾕｳｾﾝﾀ- ﾎﾂｶｲﾄﾞｳｼﾌﾞ,財団法人　消防試験研究センター　北海道支部,北海道,札幌市中央区,北五条西,６丁目札幌センタービル１２階,608603,60,札幌中央
1101,ｻﾞｲﾀﾞﾝﾎｳｼﾞﾝ ﾎﾂｶｲﾄﾞｳｺｳﾘﾂｶﾞﾂｺｳｷﾖｳｼﾖｸｲﾝｺﾞｼﾞﾖｶｲ,財団法人　北海道公立学校教職員互助会,北海道,札幌市中央区,北一条西,６丁目２番地損保ジャパン札幌ビル,608560,60,札幌中央
1101,ｻﾞｲﾀﾞﾝﾎｳｼﾞﾝ ﾎﾟｽﾀﾙｻ-ﾋﾞｽｾﾝﾀ- ﾎﾂｶｲﾄﾞｳﾁﾎｳﾎﾝﾌﾞ,財団法人　ポスタルサービスセンター　北海道地方本部,北海道,札幌市中央区,南一条西,５丁目２０番郵政福祉札幌第一ビル５階,608567,60,札幌中央
1101,ｼﾐｽﾞｹﾝｾﾂ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾎﾂｶｲﾄﾞｳｼﾃﾝ,清水建設　（株）　北海道支店,北海道,札幌市中央区,北一条西,２丁目１番地,608617,60,札幌中央
1101,ｼﾔﾀﾞﾝﾎｳｼﾞﾝ ｻﾂﾎﾟﾛｲｼｶｲ,社団法人　札幌市医師会,北海道,札幌市中央区,大通西,１９丁目,608581,60,札幌中央
1101,ｼﾔﾀﾞﾝﾎｳｼﾞﾝ ﾎﾂｶｲﾄﾞｳｲｼｶｲ,社団法人　北海道医師会,北海道,札幌市中央区,大通西,６丁目６番地,608627,60,札幌中央
1101,ｼﾔﾀﾞﾝﾎｳｼﾞﾝ ﾎﾂｶｲﾄﾞｳｼｶｲｼｶｲ,社団法人　北海道歯科医師会,北海道,札幌市中央区,北一条東,９丁目１１番地,608573,60,札幌中央
1101,ｼﾔﾀﾞﾝﾎｳｼﾞﾝ ﾎﾂｶｲﾄﾞｳﾀｲｼﾖｸｺｳﾑｲﾝﾚﾝﾒｲｶｲﾊﾂｷﾖｸ ﾀｲｼﾖｸｼﾔｼﾌﾞ,（社）　北海道退職公務員連盟開発局　退職者支部,北海道,札幌市中央区,北五条西,６丁目道通ビル,608518,60,札幌中央
1101,ｼﾘﾂｻﾂﾎﾟﾛﾋﾞﾖｳｲﾝ,市立札幌病院,北海道,札幌市中央区,北十一条西,１３丁目,608604,60,札幌中央
1101,ｼﾝﾆﾎﾝﾎｳｷｼﾕﾂﾊﾟﾝ ｶﾌﾞｼｷｶﾞｲｼﾔ ｻﾂﾎﾟﾛｼｼﾔ,新日本法規出版　（株）　札幌支社,北海道,札幌市中央区,北一条西,７丁目５番,608516,60,札幌中央
1101,ｼﾞｴｲﾀｲｻﾂﾎﾟﾛﾁﾎｳｷﾖｳﾘﾖｸﾎﾝﾌﾞ,自衛隊札幌地方協力本部,北海道,札幌市中央区,北四条西,１５丁目１,608542,60,札幌中央
1101,ｽﾐﾄﾓｾｲﾒｲﾎｹﾝ ｿｳｺﾞｶｲｼﾔ ｻﾂﾎﾟﾛｼｼﾔ,住友生命保険　相互会社　札幌支社,北海道,札幌市中央区,南二条東,１丁目１－１４住友生命札幌中央ビル９Ｆ,608528,60,札幌中央
1101,ｾｶﾝﾄﾞﾎﾟｽﾄ,セカンドポスト,北海道,札幌市中央区,南二条西,７丁目,608559,60,札幌中央
1101,ｾﾝﾀﾞｲｻ-ﾋﾞｽｾﾝﾀ- ﾕｳﾋﾞﾝｷﾖｸｻ-ﾋﾞｽｶ,仙台サービスセンター　郵便局サービス課,北海道,札幌市中央区,大通東,２丁目１,608792,60,札幌中央
1101,ｿｳｺﾞｳｹｲﾋﾞﾎｼﾖｳ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾎﾂｶｲﾄﾞｳｼｼﾔ,綜合警備保障　（株）　北海道支社,北海道,札幌市中央区,南一条西,２丁目５番地南一条Ｋビル,608563,60,札幌中央
1101,ｿﾝｶﾞｲﾎｹﾝｼﾞﾔﾊﾟﾝﾆﾂﾎﾟﾝｺｳｱ ｶﾌﾞｼｷｶﾞｲｼﾔ,損害保険ジャパン日本興亜　株式会社,北海道,札幌市中央区,北１条西,６丁目２番地損保ジャパン日本興亜札幌ビル,608552,60,札幌中央
1101,ﾀﾞｲｲﾁｻﾝｷﾖｳ ｶﾌﾞｼｷｶﾞｲｼﾔ ｻﾂﾎﾟﾛｼﾃﾝ,第一三共　株式会社　札幌支店,北海道,札幌市中央区,大通西,８丁目１番地８,608622,60,札幌中央
1101,ﾀﾞｲｲﾁｻﾝｷﾖｳﾍﾙｽｹｱ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾋｶﾞｼﾆﾎﾝｼﾃﾝ ｻﾂﾎﾟﾛｵﾌｲｽ,第一三共ヘルスケア　株式会社　東日本支店　札幌オフィス,北海道,札幌市中央区,大通西,８丁目１番地８,608622,60,札幌中央
1101,ﾀﾞｲﾏﾙ ｶﾌﾞｼｷｶﾞｲｼﾔ ｶﾐﾎｳｻﾞｲｴｲｷﾞﾖｳﾎﾝﾌﾞ,大丸　株式会社　紙包材営業本部,北海道,札幌市中央区,北３条西,１４丁目２番（札幌中央郵便局私書箱第１９９号）,608721,60,札幌中央
1101,ﾀﾞｲﾜｼﾖｳｹﾝ ｶﾌﾞｼｷｶﾞｲｼﾔ ｻﾂﾎﾟﾛｼﾃﾝ,大和証券　株式会社　札幌支店,北海道,札幌市中央区,大通西,３丁目７番地,608601,60,札幌中央
1101,ﾄｳｷﾖｳｶｲｼﾞﾖｳﾆﾁﾄﾞｳｶｻｲﾎｹﾝ ｶﾌﾞｼｷｶﾞｲｼﾔ,東京海上日動火災保険　株式会社,北海道,札幌市中央区,大通西,３丁目７番地北洋大通センター１５Ｆ～１７Ｆ,608531,60,札幌中央
1101,ﾄﾀﾞｹﾝｾﾂ ｶﾌﾞｼｷｶﾞｲｼﾔ ｻﾂﾎﾟﾛｼﾃﾝ,戸田建設　株式会社　札幌支店,北海道,札幌市中央区,北三条東,２丁目２,608535,60,札幌中央
1101,ﾄﾞｳｷﾞﾝｶ-ﾄﾞ ｶﾌﾞｼｷｶｲｼﾔ,道銀カード　株式会社,北海道,札幌市中央区,南二条西,２丁目１４番地,608608,60,札幌中央
1101,ﾄﾞｳｼﾝｻ-ﾋﾞｽｾﾝﾀ- ｵﾝﾄﾅｼﾞｷﾞﾖｳﾌﾞ,道新サービスセンター　オントナ事業部,北海道,札幌市中央区,大通西,１８丁目１－３道新西ビル,608770,60,札幌中央
1101,ﾄﾞｳｼﾝﾌﾞﾝﾌﾞﾝｸﾗﾌﾞ<ﾌﾚ-ﾂ!ﾌﾚ-ﾂ!ｷﾔﾝﾍﾟ-ﾝ>ｼﾞﾑｷﾖｸ,道新ぶんぶんクラブ「フレーっ！フレーっ！キャンペーン」事務局,北海道,札幌市中央区,大通西,３丁目６,608776,60,札幌中央
1101,ﾅｶﾐﾁｷｶｲ ｶﾌﾞｼｷｶﾞｲｼﾔ,中道機械　（株）,北海道,札幌市中央区,北一条東,３丁目３番地,608618,60,札幌中央
1101,ﾅｶﾐﾁﾘ-ｽ ｶﾌﾞｼｷｶﾞｲｼﾔ,中道リース　株式会社,北海道,札幌市中央区,北一条東,３丁目３番地,608539,60,札幌中央
1101,ﾆﾂﾎﾟﾝﾈﾝｷﾝｷｺｳ ｻﾂﾎﾟﾛﾆｼﾈﾝｷﾝｼﾞﾑｼﾖ,日本年金機構　札幌西年金事務所,北海道,札幌市中央区,北三条西,１１丁目２番１号,608585,60,札幌中央
1101,ﾆﾂﾎﾟﾝﾎｳｿｳｷﾖｳｶｲ ｻﾂﾎﾟﾛﾎｳｿｳｷﾖｸ (ｴﾇｴｲﾁｹｲ),日本放送協会　札幌放送局　（ＮＨＫ）,北海道,札幌市中央区,大通西,１丁目１（札幌中央郵便局私書箱第２９号）,608703,60,札幌中央
1101,ﾆﾎﾝｾｲﾌﾝ ｶﾌﾞｼｷｶﾞｲｼﾔ ｻﾂﾎﾟﾛｼﾃﾝ,日本製粉　（株）　札幌支店,北海道,札幌市中央区,北一条西,５丁目２番地北１条三井ビルディング３Ｆ,608529,60,札幌中央
1101,ﾆﾎﾝｾｲﾒｲﾎｹﾝ ｿｳｺﾞｶﾞｲｼﾔ ｻﾂﾎﾟﾛｼｼﾔ,日本生命保険　相互会社　札幌支社,北海道,札幌市中央区,北四条西,５丁目１番３号（札幌中央郵便局私書箱第１２６号）,608678,60,札幌中央
1101,ﾆﾎﾝﾕｳﾋﾞﾝ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾎﾂｶｲﾄﾞｳｼｼﾔ,日本郵便　株式会社　北海道支社,北海道,札幌市中央区,北二条西,４丁目３番地,608797,60,札幌中央
1101,ﾆﾎﾝﾛｳﾄﾞｳｸﾐｱｲ ｿｳﾚﾝｺﾞｳｶｲ ﾎﾂｶｲﾄﾞｳﾚﾝｺﾞｳｶｲ,日本労働組合　総連合会　北海道連合会,北海道,札幌市中央区,北四条西,１２丁目ほくろうビル６階,608616,60,札幌中央
1101,ﾋｶﾞｼﾆﾎﾝﾃﾞﾝｼﾝﾃﾞﾝﾜ ｶﾌﾞｼｷｶｲｼﾔ ﾎﾂｶｲﾄﾞｳｼﾃﾝ,東日本電信電話　株式会社　北海道支店,北海道,札幌市中央区,北一条西,４丁目２番地４ＮＴＴ大通４丁目ビル,608519,60,札幌中央
1101,ﾋﾀﾁｷﾔﾋﾟﾀﾙ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾎﾂｶｲﾄﾞｳｴｲｷﾞﾖｳﾎﾝﾌﾞ,日立キャピタル　（株）　北海道営業本部,北海道,札幌市中央区,大通西,３丁目１１番地,608624,60,札幌中央
1101,ﾌｼﾞｶｻｲｶｲｼﾞﾖｳﾎｹﾝ ｶﾌﾞｼｷｶﾞｲｼﾔ ﾎﾂｶｲﾄﾞｳﾎﾝﾌﾞ,富士火災海上保険　（株）　北海道本部,北海道,札幌市中央区,南一条西,６丁目２０番１号,608635,60,札幌中央
